Park,Region,State,Year,Month,Recreation Visits
Shenandoah,Northeast,VA,2012,November,74648
Shenandoah,Northeast,VA,2012,December,18034
Shenandoah,Northeast,VA,2013,January,13786
Shenandoah,Northeast,VA,2013,February,9620
Shenandoah,Northeast,VA,2013,March,30481
Shenandoah,Northeast,VA,2013,April,101796
Shenandoah,Northeast,VA,2013,May,147819
Shenandoah,Northeast,VA,2013,June,136277
Shenandoah,Northeast,VA,2013,July,159170
Shenandoah,Northeast,VA,2013,August,168796
Shenandoah,Northeast,VA,2013,September,139508
Shenandoah,Northeast,VA,2013,October,112754
Shenandoah,Northeast,VA,2013,November,98409
Shenandoah,Northeast,VA,2013,December,18089
Shenandoah,Northeast,VA,2014,January,8052
Shenandoah,Northeast,VA,2014,February,10115
Shenandoah,Northeast,VA,2014,March,29951
Shenandoah,Northeast,VA,2014,April,91203
Shenandoah,Northeast,VA,2014,May,141445
Shenandoah,Northeast,VA,2014,June,142300
Shenandoah,Northeast,VA,2014,July,172792
Shenandoah,Northeast,VA,2014,August,180685
Shenandoah,Northeast,VA,2014,September,130281
Shenandoah,Northeast,VA,2014,October,252800
Shenandoah,Northeast,VA,2014,November,74015
Shenandoah,Northeast,VA,2014,December,21682
Shenandoah,Northeast,VA,2015,January,11278
Shenandoah,Northeast,VA,2015,February,9610
Shenandoah,Northeast,VA,2015,March,33194
Shenandoah,Northeast,VA,2015,April,88978
Shenandoah,Northeast,VA,2015,May,155018
Shenandoah,Northeast,VA,2015,June,138916
Shenandoah,Northeast,VA,2015,July,169303
Shenandoah,Northeast,VA,2015,August,194768
Shenandoah,Northeast,VA,2015,September,140852
Shenandoah,Northeast,VA,2015,October,257854
Shenandoah,Northeast,VA,2015,November,86953
Shenandoah,Northeast,VA,2015,December,35149
Shenandoah,Northeast,VA,2016,January,16626
Shenandoah,Northeast,VA,2016,February,20687
Shenandoah,Northeast,VA,2016,March,56390
Shenandoah,Northeast,VA,2016,April,93020
Shenandoah,Northeast,VA,2016,May,137816
Shenandoah,Northeast,VA,2016,June,158017
Shenandoah,Northeast,VA,2016,July,195953
Shenandoah,Northeast,VA,2016,August,176133
Shenandoah,Northeast,VA,2016,September,147462
Shenandoah,Northeast,VA,2016,October,263082
Shenandoah,Northeast,VA,2016,November,142558
Shenandoah,Northeast,VA,2016,December,29597
Shenandoah,Northeast,VA,2017,January,19961
Shenandoah,Northeast,VA,2017,February,43927
Shenandoah,Northeast,VA,2017,March,44352
Shenandoah,Northeast,VA,2017,April,122666
Shenandoah,Northeast,VA,2017,May,136232
Shenandoah,Northeast,VA,2017,June,163193
Shenandoah,Northeast,VA,2017,July,199031
Shenandoah,Northeast,VA,2017,August,187626
Shenandoah,Northeast,VA,2017,September,156788
Shenandoah,Northeast,VA,2017,October,244484
Shenandoah,Northeast,VA,2017,November,114778
Shenandoah,Northeast,VA,2017,December,25836
Shenandoah,Northeast,VA,2018,January,23798
Shenandoah,Northeast,VA,2018,February,19335
Shenandoah,Northeast,VA,2018,March,46587
Shenandoah,Northeast,VA,2018,April,83868
Shenandoah,Northeast,VA,2018,May,132856
Shenandoah,Northeast,VA,2018,June,149418
Shenandoah,Northeast,VA,2018,July,178769
Shenandoah,Northeast,VA,2018,August,175955
Shenandoah,Northeast,VA,2018,September,109786
Shenandoah,Northeast,VA,2018,October,202362
Shenandoah,Northeast,VA,2018,November,119320
Shenandoah,Northeast,VA,2018,December,22826
Shenandoah,Northeast,VA,2019,January,20245
Shenandoah,Northeast,VA,2019,February,10264
Shenandoah,Northeast,VA,2019,March,38601
Shenandoah,Northeast,VA,2019,April,102672
Shenandoah,Northeast,VA,2019,May,150297
Shenandoah,Northeast,VA,2019,June,170492
Shenandoah,Northeast,VA,2019,July,167335
Shenandoah,Northeast,VA,2019,August,195579
Shenandoah,Northeast,VA,2019,September,176271
Shenandoah,Northeast,VA,2019,October,236554
Shenandoah,Northeast,VA,2019,November,127014
Shenandoah,Northeast,VA,2019,December,30183
Shenandoah,Northeast,VA,2020,January,27236
Shenandoah,Northeast,VA,2020,February,35473
Shenandoah,Northeast,VA,2020,March,133333
Shenandoah,Northeast,VA,2020,April,11514
Shenandoah,Northeast,VA,2020,May,46903
Shenandoah,Northeast,VA,2020,June,180311
Shenandoah,Northeast,VA,2020,July,244677
Shenandoah,Northeast,VA,2020,August,222592
Shenandoah,Northeast,VA,2020,September,202100
Shenandoah,Northeast,VA,2020,October,365398
Shenandoah,Northeast,VA,2020,November,152674
Shenandoah,Northeast,VA,2020,December,44054
Shenandoah,Northeast,VA,2021,January,37588
Shenandoah,Northeast,VA,2021,February,9991
Shenandoah,Northeast,VA,2021,March,76682
Shenandoah,Northeast,VA,2021,April,117830
Shenandoah,Northeast,VA,2021,May,152924
Shenandoah,Northeast,VA,2021,June,162890
Shenandoah,Northeast,VA,2021,July,198114
Shenandoah,Northeast,VA,2021,August,165056
Shenandoah,Northeast,VA,2021,September,161016
Shenandoah,Northeast,VA,2021,October,295326
Shenandoah,Northeast,VA,2021,November,168956
Shenandoah,Northeast,VA,2021,December,45939
Shenandoah,Northeast,VA,2022,January,13592
Shenandoah,Northeast,VA,2022,February,34383
Shenandoah,Northeast,VA,2022,March,56623
Shenandoah,Northeast,VA,2022,April,115883
Shenandoah,Northeast,VA,2022,May,135836
Shenandoah,Northeast,VA,2022,June,165442
Shenandoah,Northeast,VA,2022,July,184485
Shenandoah,Northeast,VA,2022,August,164375
Shenandoah,Northeast,VA,2022,September,145704
Shenandoah,Northeast,VA,2022,October,298672
Shenandoah,Northeast,VA,2022,November,114473
Shenandoah,Northeast,VA,2022,December,19832
Theodore Roosevelt,Midwest,ND,2012,January,1231
Theodore Roosevelt,Midwest,ND,2012,February,2708
Theodore Roosevelt,Midwest,ND,2012,March,7654
Theodore Roosevelt,Midwest,ND,2012,April,33088
Theodore Roosevelt,Midwest,ND,2012,May,60320
Theodore Roosevelt,Midwest,ND,2012,June,96223
Theodore Roosevelt,Midwest,ND,2012,July,120737
Theodore Roosevelt,Midwest,ND,2012,August,116494
Theodore Roosevelt,Midwest,ND,2012,September,79436
Theodore Roosevelt,Midwest,ND,2012,October,77779
Theodore Roosevelt,Midwest,ND,2012,November,36596
Theodore Roosevelt,Midwest,ND,2012,December,8289
Theodore Roosevelt,Midwest,ND,2013,January,1863
Theodore Roosevelt,Midwest,ND,2013,February,2649
Theodore Roosevelt,Midwest,ND,2013,March,5729
Theodore Roosevelt,Midwest,ND,2013,April,7459
Theodore Roosevelt,Midwest,ND,2013,May,32794
Theodore Roosevelt,Midwest,ND,2013,June,107066
Theodore Roosevelt,Midwest,ND,2013,July,131384
Theodore Roosevelt,Midwest,ND,2013,August,118507
Theodore Roosevelt,Midwest,ND,2013,September,67226
Theodore Roosevelt,Midwest,ND,2013,October,31036
Theodore Roosevelt,Midwest,ND,2013,November,30961
Theodore Roosevelt,Midwest,ND,2013,December,8416
Theodore Roosevelt,Midwest,ND,2014,January,2014
Theodore Roosevelt,Midwest,ND,2014,February,3189
Theodore Roosevelt,Midwest,ND,2014,March,6561
Theodore Roosevelt,Midwest,ND,2014,April,9771
Theodore Roosevelt,Midwest,ND,2014,May,58639
Theodore Roosevelt,Midwest,ND,2014,June,120562
Theodore Roosevelt,Midwest,ND,2014,July,135149
Theodore Roosevelt,Midwest,ND,2014,August,106684
Theodore Roosevelt,Midwest,ND,2014,September,77436
Theodore Roosevelt,Midwest,ND,2014,October,30721
Theodore Roosevelt,Midwest,ND,2014,November,5762
Theodore Roosevelt,Midwest,ND,2014,December,3092
Theodore Roosevelt,Midwest,ND,2015,January,2007
Theodore Roosevelt,Midwest,ND,2015,February,2206
Theodore Roosevelt,Midwest,ND,2015,March,9291
Theodore Roosevelt,Midwest,ND,2015,April,16932
Theodore Roosevelt,Midwest,ND,2015,May,37725
Theodore Roosevelt,Midwest,ND,2015,June,99939
Theodore Roosevelt,Midwest,ND,2015,July,123938
Theodore Roosevelt,Midwest,ND,2015,August,112087
Theodore Roosevelt,Midwest,ND,2015,September,75035
Theodore Roosevelt,Midwest,ND,2015,October,71329
Theodore Roosevelt,Midwest,ND,2015,November,23944
Theodore Roosevelt,Midwest,ND,2015,December,5600
Theodore Roosevelt,Midwest,ND,2016,January,3699
Theodore Roosevelt,Midwest,ND,2016,February,3769
Theodore Roosevelt,Midwest,ND,2016,March,11237
Theodore Roosevelt,Midwest,ND,2016,April,12701
Theodore Roosevelt,Midwest,ND,2016,May,71977
Theodore Roosevelt,Midwest,ND,2016,June,122044
Theodore Roosevelt,Midwest,ND,2016,July,162933
Theodore Roosevelt,Midwest,ND,2016,August,160125
Theodore Roosevelt,Midwest,ND,2016,September,101499
Theodore Roosevelt,Midwest,ND,2016,October,78667
Theodore Roosevelt,Midwest,ND,2016,November,23088
Theodore Roosevelt,Midwest,ND,2016,December,2141
Theodore Roosevelt,Midwest,ND,2017,January,1905
Theodore Roosevelt,Midwest,ND,2017,February,3459
Theodore Roosevelt,Midwest,ND,2017,March,7957
Theodore Roosevelt,Midwest,ND,2017,April,22137
Theodore Roosevelt,Midwest,ND,2017,May,79745
Theodore Roosevelt,Midwest,ND,2017,June,109297
Theodore Roosevelt,Midwest,ND,2017,July,156123
Theodore Roosevelt,Midwest,ND,2017,August,160360
Theodore Roosevelt,Midwest,ND,2017,September,92235
Theodore Roosevelt,Midwest,ND,2017,October,54859
Theodore Roosevelt,Midwest,ND,2017,November,18214
Theodore Roosevelt,Midwest,ND,2017,December,1712
Theodore Roosevelt,Midwest,ND,2018,January,2950
Theodore Roosevelt,Midwest,ND,2018,February,2149
Theodore Roosevelt,Midwest,ND,2018,March,9140
Theodore Roosevelt,Midwest,ND,2018,April,16926
Theodore Roosevelt,Midwest,ND,2018,May,83865
Theodore Roosevelt,Midwest,ND,2018,June,132489
Theodore Roosevelt,Midwest,ND,2018,July,176271
Theodore Roosevelt,Midwest,ND,2018,August,138851
Theodore Roosevelt,Midwest,ND,2018,September,103766
Theodore Roosevelt,Midwest,ND,2018,October,62543
Theodore Roosevelt,Midwest,ND,2018,November,16265
Theodore Roosevelt,Midwest,ND,2018,December,4174
Theodore Roosevelt,Midwest,ND,2019,January,2515
Theodore Roosevelt,Midwest,ND,2019,February,1187
Theodore Roosevelt,Midwest,ND,2019,March,5935
Theodore Roosevelt,Midwest,ND,2019,April,10516
Theodore Roosevelt,Midwest,ND,2019,May,75682
Theodore Roosevelt,Midwest,ND,2019,June,134590
Theodore Roosevelt,Midwest,ND,2019,July,149425
Theodore Roosevelt,Midwest,ND,2019,August,135584
Theodore Roosevelt,Midwest,ND,2019,September,110576
Theodore Roosevelt,Midwest,ND,2019,October,46043
Theodore Roosevelt,Midwest,ND,2019,November,17086
Theodore Roosevelt,Midwest,ND,2019,December,2519
Theodore Roosevelt,Midwest,ND,2020,January,2103
Theodore Roosevelt,Midwest,ND,2020,February,4190
Theodore Roosevelt,Midwest,ND,2020,March,12204
Theodore Roosevelt,Midwest,ND,2020,April,3278
Theodore Roosevelt,Midwest,ND,2020,May,19618
Theodore Roosevelt,Midwest,ND,2020,June,106279
Theodore Roosevelt,Midwest,ND,2020,July,124698
Theodore Roosevelt,Midwest,ND,2020,August,118836
Theodore Roosevelt,Midwest,ND,2020,September,87640
Theodore Roosevelt,Midwest,ND,2020,October,50212
Theodore Roosevelt,Midwest,ND,2020,November,15371
Theodore Roosevelt,Midwest,ND,2020,December,6874
Theodore Roosevelt,Midwest,ND,2021,January,6866
Theodore Roosevelt,Midwest,ND,2021,February,5162
Theodore Roosevelt,Midwest,ND,2021,March,15125
Theodore Roosevelt,Midwest,ND,2021,April,11993
Theodore Roosevelt,Midwest,ND,2021,May,76738
Theodore Roosevelt,Midwest,ND,2021,June,150232
Theodore Roosevelt,Midwest,ND,2021,July,176113
Theodore Roosevelt,Midwest,ND,2021,August,157639
Theodore Roosevelt,Midwest,ND,2021,September,130018
Theodore Roosevelt,Midwest,ND,2021,October,55777
Theodore Roosevelt,Midwest,ND,2021,November,8235
Theodore Roosevelt,Midwest,ND,2021,December,2187
Theodore Roosevelt,Midwest,ND,2022,January,2449
Theodore Roosevelt,Midwest,ND,2022,February,2568
Theodore Roosevelt,Midwest,ND,2022,March,6645
Theodore Roosevelt,Midwest,ND,2022,April,7366
Theodore Roosevelt,Midwest,ND,2022,May,66678
Theodore Roosevelt,Midwest,ND,2022,June,124089
Theodore Roosevelt,Midwest,ND,2022,July,150994
Theodore Roosevelt,Midwest,ND,2022,August,137454
Theodore Roosevelt,Midwest,ND,2022,September,114280
Theodore Roosevelt,Midwest,ND,2022,October,50215
Theodore Roosevelt,Midwest,ND,2022,November,4614
Theodore Roosevelt,Midwest,ND,2022,December,1327
Virgin Islands,Southeast,VI,2012,January,48913
Virgin Islands,Southeast,VI,2012,February,56969
Virgin Islands,Southeast,VI,2012,March,68808
Virgin Islands,Southeast,VI,2012,April,56313
Virgin Islands,Southeast,VI,2012,May,42569
Virgin Islands,Southeast,VI,2012,June,38877
Virgin Islands,Southeast,VI,2012,July,43658
Virgin Islands,Southeast,VI,2012,August,28232
Virgin Islands,Southeast,VI,2012,September,13489
Virgin Islands,Southeast,VI,2012,October,13568
Virgin Islands,Southeast,VI,2012,November,24173
Virgin Islands,Southeast,VI,2012,December,47772
Virgin Islands,Southeast,VI,2013,January,45386
Virgin Islands,Southeast,VI,2013,February,52506
Virgin Islands,Southeast,VI,2013,March,64924
Virgin Islands,Southeast,VI,2013,April,51128
Virgin Islands,Southeast,VI,2013,May,52241
Virgin Islands,Southeast,VI,2013,June,26634
Virgin Islands,Southeast,VI,2013,July,29000
Virgin Islands,Southeast,VI,2013,August,20420
Virgin Islands,Southeast,VI,2013,September,11140
Virgin Islands,Southeast,VI,2013,October,10056
Virgin Islands,Southeast,VI,2013,November,27537
Virgin Islands,Southeast,VI,2013,December,47629
Virgin Islands,Southeast,VI,2014,January,43226
Virgin Islands,Southeast,VI,2014,February,52663
Virgin Islands,Southeast,VI,2014,March,54554
Virgin Islands,Southeast,VI,2014,April,56535
Virgin Islands,Southeast,VI,2014,May,37761
Virgin Islands,Southeast,VI,2014,June,38852
Virgin Islands,Southeast,VI,2014,July,39400
Virgin Islands,Southeast,VI,2014,August,24467
Virgin Islands,Southeast,VI,2014,September,8283
Virgin Islands,Southeast,VI,2014,October,12240
Virgin Islands,Southeast,VI,2014,November,25953
Virgin Islands,Southeast,VI,2014,December,32996
Virgin Islands,Southeast,VI,2015,January,55828
Virgin Islands,Southeast,VI,2015,February,54143
Virgin Islands,Southeast,VI,2015,March,55686
Virgin Islands,Southeast,VI,2015,April,47532
Virgin Islands,Southeast,VI,2015,May,31162
Virgin Islands,Southeast,VI,2015,June,41538
Virgin Islands,Southeast,VI,2015,July,35332
Virgin Islands,Southeast,VI,2015,August,16968
Virgin Islands,Southeast,VI,2015,September,10570
Virgin Islands,Southeast,VI,2015,October,13386
Virgin Islands,Southeast,VI,2015,November,30500
Virgin Islands,Southeast,VI,2015,December,45727
Virgin Islands,Southeast,VI,2016,January,45838
Virgin Islands,Southeast,VI,2016,February,51319
Virgin Islands,Southeast,VI,2016,March,54981
Virgin Islands,Southeast,VI,2016,April,33678
Virgin Islands,Southeast,VI,2016,May,38334
Virgin Islands,Southeast,VI,2016,June,35527
Virgin Islands,Southeast,VI,2016,July,34154
Virgin Islands,Southeast,VI,2016,August,20209
Virgin Islands,Southeast,VI,2016,September,9281
Virgin Islands,Southeast,VI,2016,October,11233
Virgin Islands,Southeast,VI,2016,November,30106
Virgin Islands,Southeast,VI,2016,December,46683
Virgin Islands,Southeast,VI,2017,January,43527
Virgin Islands,Southeast,VI,2017,February,47480
Virgin Islands,Southeast,VI,2017,March,52123
Virgin Islands,Southeast,VI,2017,April,36005
Virgin Islands,Southeast,VI,2017,May,35278
Virgin Islands,Southeast,VI,2017,June,27982
Virgin Islands,Southeast,VI,2017,July,28818
Virgin Islands,Southeast,VI,2017,August,32910
Virgin Islands,Southeast,VI,2017,September,0
Virgin Islands,Southeast,VI,2017,October,0
Virgin Islands,Southeast,VI,2017,November,0
Virgin Islands,Southeast,VI,2017,December,285
Virgin Islands,Southeast,VI,2018,January,1131
Virgin Islands,Southeast,VI,2018,February,1568
Virgin Islands,Southeast,VI,2018,March,6766
Virgin Islands,Southeast,VI,2018,April,15599
Virgin Islands,Southeast,VI,2018,May,16530
Virgin Islands,Southeast,VI,2018,June,17525
Virgin Islands,Southeast,VI,2018,July,20093
Virgin Islands,Southeast,VI,2018,August,16616
Virgin Islands,Southeast,VI,2018,September,7959
Virgin Islands,Southeast,VI,2018,October,2841
Virgin Islands,Southeast,VI,2018,November,3455
Virgin Islands,Southeast,VI,2018,December,2204
Virgin Islands,Southeast,VI,2019,January,350
Virgin Islands,Southeast,VI,2019,February,5753
Virgin Islands,Southeast,VI,2019,March,5583
Virgin Islands,Southeast,VI,2019,April,13680
Virgin Islands,Southeast,VI,2019,May,10437
Virgin Islands,Southeast,VI,2019,June,10047
Virgin Islands,Southeast,VI,2019,July,8191
Virgin Islands,Southeast,VI,2019,August,18599
Virgin Islands,Southeast,VI,2019,September,7376
Virgin Islands,Southeast,VI,2019,October,13496
Virgin Islands,Southeast,VI,2019,November,16768
Virgin Islands,Southeast,VI,2019,December,23118
Virgin Islands,Southeast,VI,2020,January,29635
Virgin Islands,Southeast,VI,2020,February,34404
Virgin Islands,Southeast,VI,2020,March,16256
Virgin Islands,Southeast,VI,2020,April,10552
Virgin Islands,Southeast,VI,2020,May,0
Virgin Islands,Southeast,VI,2020,June,3645
Virgin Islands,Southeast,VI,2020,July,13639
Virgin Islands,Southeast,VI,2020,August,14901
Virgin Islands,Southeast,VI,2020,September,4072
Virgin Islands,Southeast,VI,2020,October,8740
Virgin Islands,Southeast,VI,2020,November,13455
Virgin Islands,Southeast,VI,2020,December,18241
Virgin Islands,Southeast,VI,2021,January,21845
Virgin Islands,Southeast,VI,2021,February,22568
Virgin Islands,Southeast,VI,2021,March,26357
Virgin Islands,Southeast,VI,2021,April,33056
Virgin Islands,Southeast,VI,2021,May,32255
Virgin Islands,Southeast,VI,2021,June,36551
Virgin Islands,Southeast,VI,2021,July,35510
Virgin Islands,Southeast,VI,2021,August,29045
Virgin Islands,Southeast,VI,2021,September,17224
Virgin Islands,Southeast,VI,2021,October,17988
Virgin Islands,Southeast,VI,2021,November,23280
Virgin Islands,Southeast,VI,2021,December,28320
Virgin Islands,Southeast,VI,2022,January,26276
Virgin Islands,Southeast,VI,2022,February,22392
Virgin Islands,Southeast,VI,2022,March,28469
Virgin Islands,Southeast,VI,2022,April,17080
Virgin Islands,Southeast,VI,2022,May,10223
Virgin Islands,Southeast,VI,2022,June,9503
Virgin Islands,Southeast,VI,2022,July,8692
Virgin Islands,Southeast,VI,2022,August,9968
Virgin Islands,Southeast,VI,2022,September,8607
Virgin Islands,Southeast,VI,2022,October,11808
Virgin Islands,Southeast,VI,2022,November,19012
Virgin Islands,Southeast,VI,2022,December,24722
Voyageurs,Midwest,MN,2012,January,4331
Voyageurs,Midwest,MN,2012,February,10485
Voyageurs,Midwest,MN,2012,March,3458
Voyageurs,Midwest,MN,2012,April,362
Voyageurs,Midwest,MN,2012,May,30198
Voyageurs,Midwest,MN,2012,June,49339
Voyageurs,Midwest,MN,2012,July,67433
Voyageurs,Midwest,MN,2012,August,44457
Voyageurs,Midwest,MN,2012,September,3808
Voyageurs,Midwest,MN,2012,October,335
Voyageurs,Midwest,MN,2012,November,164
Voyageurs,Midwest,MN,2012,December,471
Voyageurs,Midwest,MN,2013,January,3884
Voyageurs,Midwest,MN,2013,February,9536
Voyageurs,Midwest,MN,2013,March,3703
Voyageurs,Midwest,MN,2013,April,178
Voyageurs,Midwest,MN,2013,May,27846
Voyageurs,Midwest,MN,2013,June,46580
Voyageurs,Midwest,MN,2013,July,50700
Voyageurs,Midwest,MN,2013,August,50648
Voyageurs,Midwest,MN,2013,September,26620
Voyageurs,Midwest,MN,2013,October,11133
Voyageurs,Midwest,MN,2013,November,2400
Voyageurs,Midwest,MN,2013,December,162
Voyageurs,Midwest,MN,2014,January,4866
Voyageurs,Midwest,MN,2014,February,7595
Voyageurs,Midwest,MN,2014,March,4176
Voyageurs,Midwest,MN,2014,April,1418
Voyageurs,Midwest,MN,2014,May,28634
Voyageurs,Midwest,MN,2014,June,46978
